Titre de l'image,Sujets,0,1,2,3,4,5,6,7,8
tt0120765.jpg,[],,,,,,,,,
tt0120598.jpg,[],,,,,,,,,
tt0119494.jpg,[],,,,,,,,,
tt0137386.jpg,[],,,,,,,,,
tt0119053.jpg,[],,,,,,,,,
tt0138704.jpg,"['arizarre', 'thriller', 'pg', 'et', 'mo', 'fs', 'por', 'oie', 'ae', 'rr', 'es']",ingeniously,paranoid,thriller,forty,,,,,
tt0123324.jpg,"['hauwe', 'berry']",berry,,,,,,,,
tt0120611.jpg,"['pee', 'mora', 'tele', 'ae', 'wesley', 'snipes', 'dorfe', 'cae', 'yo', '=']",urine,baa,Wesley,snipe,blade,,,,
tt0120610.jpg,"['swayze', 'blackdog', 'yy', '©', 'pos', 'aiid', 'ei']",Patrick,two,polonium,,,,,,
tt0119734.jpg,[],,,,,,,,,
tt0120823.jpg,[],,,,,,,,,
tt0129387.jpg,[],,,,,,,,,
tt0128853.jpg,"['anks', 'someone', 'pass', 'street', 'life']",person,base_on_balls,street,May,already,,,,
tt0120770.jpg,[],,,,,,,,,
tt0102279.jpg,"['peter', 'marciagay', '_', 'peter', 'wimmer', 'berg', '~', 'gallagher', 'ror']",Peter,iceberg,harden,late,,,,,
tt0101764.jpg,[],,,,,,,,,
tt0102655.jpg,[],,,,,,,,,
tt0101412.jpg,"['arr', '|', 'vig', 'eek']",,,,,,,,,
tt0103007.jpg,"['way', 'slumlord', 'make', 'tenant']",best,manner,degree_Fahrenheit,punish,brand,tenant,,,
tt0102494.jpg,"['ba', 'flucly', '“', 'gus', ""van'sant"", '°']",barium,Guam,,,,,,,
tt0101605.jpg,[],,,,,,,,,
tt0102913.jpg,[],,,,,,,,,
tt0101765.jpg,[],,,,,,,,,
tt0102250.jpg,[],,,,,,,,,
tt0102722.jpg,"['peter', 'greenaway', '’', 'tiger', 'love', 'magic', 'treachery', 'smt', 'anc', 'coxa', 'starring', 'jahn', 'gieigue', '‘', 'music', 'michael', 'nyman', 'e']",Peter,tiger,love,,,,,,
tt0101821.jpg,[],,,,,,,,,
tt0102469.jpg,"['thoughts', 'kettel', 'john', 'pankow', 'murder', 'seeret', 'ze']",person,idea,Bruce,Willis,Harvey,toilet,murder,,
tt0101606.jpg,"['wee', '[', 'qe', 'geechee', 'ation', '/', 'sol', 'te', 'canpan', 'ys', 'te', 'rts', 'reat', 'natees', 'ion', '=']",tellurium,wee,en,sol,,,,,
tt0101404.jpg,"['café', 'film', 'simon', 'callow']",ballad,sad,movie,Simon,fledgling,,,,
tt0101410.jpg,[],,,,,,,,,
tt0102045.jpg,[],,,,,,,,,
tt0101969.jpg,"['ch', 'ans', 'srand', '¢', 'ni', 'vyon']",autonomic_nervous_system,tellurium,nickel,,,,,,
tt0102900.jpg,[],,,,,,,,,
tt0101414.jpg,"['er', 'benep', 'beauty', 'nebeast']",erbium,beauty,,,,,,,
tt0101428.jpg,"['michel', 'picc', 'jas', 'béart', 'la', 'noweoss', 'film', 'jacques']",lanthanum,belle,movie,,,,,,
tt0102860.jpg,[],,,,,,,,,
tt0102690.jpg,[],,,,,,,,,
tt0103015.jpg,[],,,,,,,,,
tt0101831.jpg,"['iy', 'tial', 'pere']",,,,,,,,,
tt0102492.jpg,"['“', 'iaaaly', 'film']",buttocks,travel,movie,,,,,,
tt0102493.jpg,"['bei', 'jorsta']",,,,,,,,,
tt0102322.jpg,"['fai', 'ett', 'ing']",visionary,Thursday,,,,,,,
tt0102849.jpg,"['ba', 'comedy', 'froma', 'mall', 'adventure', 'marriage', 'infidelity', 'bargain', 'shopping']",barium,prosecute,comedy,promenade,hilarious,,,,
tt0102685.jpg,"['rureladrenaline', 'edition', '|', '—', 'ti']",edition,titanium,,,,,,,
tt0099300.jpg,"['duvall', '|', '|', 'james', 'jones', 'conv', 'el']",Robert,James,earl,Jones,Nevada,European_Union,,,
tt0101373.jpg,[],,,,,,,,,
tt0101775.jpg,[],,,,,,,,,
tt0101761.jpg,[],,,,,,,,,
tt0102526.jpg,['wesleysnipes'],,,,,,,,,
tt0101991.jpg,[],,,,,,,,,
tt0101588.jpg,[],,,,,,,,,
tt0102095.jpg,[],,,,,,,,,
tt0102687.jpg,[],,,,,,,,,
tt0103016.jpg,"['steve', 'walter', '||', 'preference', 'bones', '‘', 'woman', 'etter', 'man', 'blake', 'edwards', '’', 'jimmy', 'sits', 'williams', 'bracco']",Walter,use,one,preference,bones,murder,,,
tt0101615.jpg,"['vanilla', 'ice', '*']",vanilla,ice,,,,,,,
tt0101629.jpg,[],,,,,,,,,
tt0103956.jpg,[],,,,,,,,,
tt0103003.jpg,"['lut', 'shlley', 'dol', 'byrne', 'ra', 'pe']",Hogan,dol,radium,pe,,,,,
tt0102057.jpg,[],,,,,,,,,
tt0102719.jpg,[],,,,,,,,,
tt0101984.jpg,"['robert', 'annette', 'benin']",Robert,Delaware,Benin,,,,,,
tt0101748.jpg,[],,,,,,,,,
tt0103312.jpg,[],,,,,,,,,
tt0101465.jpg,"['sok', 'dx', 'pagks', 'peice', 'punch', '‘', 'h', '’', '”']",punch,hydrogen,wolf,,,,,,
tt0103064.jpg,[],,,,,,,,,
tt0101698.jpg,"['meryl', 'brooks', 'life']",Albert,Brooks,Streep,defend,life,,,,
tt0101458.jpg,"['hurt', '-solveig', '-dommartin']",injury,,,,,,,,
tt0102757.jpg,[],,,,,,,,,
tt0101921.jpg,"['sarat', 'verteeny', 'coletion', 'te', 'matoes', 'version']",fry,green,tellurium,widen,version,,,,
tt0102555.jpg,['witnout'],,,,,,,,,
tt0102741.jpg,[],,,,,,,,,
tt0102782.jpg,['lagoon'],blue,lagoon,,,,,,,
tt0102609.jpg,[],,,,,,,,,
tt0102422.jpg,"['hollywoop', 'dvd', 'christopher', 'michael', 'ironside', '‘', 'bur', 'aaa', 'p.', 'pi', 'spaebaetilat']",videodisk,Christopher,Michael,ironside,pun,,,,
tt0101301.jpg,[],,,,,,,,,
tt0101329.jpg,[],,,,,,,,,
tt0101507.jpg,"['ka', 'years.', '”', '”', 'ebert', 'sun-times', 'core', 'tong', 'j', 'age']",Ka,neon,best,Holocene,,,,,
tt0102768.jpg,[],,,,,,,,,
tt0103112.jpg,"['cans', 'sta', 'tht', 'qe', 'va', 'ss', 'siler', '“', 'acrisp', 'thriller.']",can,iridium,Virginia,United_States_Secret_Service,,,,,
tt0102220.jpg,"['selections', 'e', '\\q™l', '’', 'stylish']",choice,vitamin_E,erotic,stylish,,,,,
tt0102803.jpg,[],,,,,,,,,
tt0102181.jpg,"['jeremy', 'irons', 'soderbergh']",irons,Kafka,,,,,,,
tt0101891.jpg,[],,,,,,,,,
tt0101660.jpg,"['edition', 'supp', 'bue', 'elson', 'paxton', 'teme']",special,edition,Wayne,Paxton,,,,,
tt0102989.jpg,[],,,,,,,,,
tt0101516.jpg,"['tusa', 'petts', 'ter']",,,,,,,,,
tt0102590.jpg,[],,,,,,,,,
tt0101272.jpg,[],,,,,,,,,
tt0103303.jpg,"['te', 'ino', 'sharon', 'store']",tellurium,shop,,,,,,,
tt0102753.jpg,"['j', 'si']",joule,silicon,,,,,,,
tt0103060.jpg,[],,,,,,,,,
tt0103262.jpg,[],,,,,,,,,
tt0102975.jpg,[],,,,,,,,,
tt0102593.jpg,"['keaton', '‘', 'w', 'justice']",Michael,Keaton,one,tungsten,justice,,,,
tt0103128.jpg,[],,,,,,,,,
tt0103125.jpg,"['john', 'cusack', 'james', 'colours']",toilet,James,colors,,,,,,
tt0101726.jpg,"['dice', '_', 'dice', '|', 'dice', 'rules', 'j']",die,Andrew,clay,concert,rule,joule,,,
tt0102005.jpg,[],,,,,,,,,
tt0102011.jpg,[],,,,,,,,,
tt0101478.jpg,"['zane', 'jennifer', 'beals', 'darren', 'hc', 'ee', 'wvicusceveteiates', 'way', 'brothers', 'movie']",electrical_engineering,truncheon,,,,,,,
tt0102603.jpg,[],,,,,,,,,
tt0103253.jpg,[],,,,,,,,,
tt0103247.jpg,[],,,,,,,,,
tt0102818.jpg,[],,,,,,,,,
tt0102428.jpg,[],,,,,,,,,
tt0101492.jpg,"['jeff', 'fahey', 'page', '\\', 'j', '/', '’', 'b', 'hasbecome', 'pies']",page,joule,checkup,,,,,,
tt0102951.jpg,[],,,,,,,,,
tt0102789.jpg,"['producer', 'weapon', 'series']",manufacturer,die,difficult,deadly,weapon,series,,,
tt0102945.jpg,[],,,,,,,,,
tt0102979.jpg,[],,,,,,,,,
tt0102004.jpg,[],,,,,,,,,
tt0101902.jpg,"['bette', 'midler', 'james', 'amark', 'rell', 'film']",James,movie,,,,,,,
tt0102984.jpg,[],,,,,,,,,
tt0101453.jpg,"['gangbusters', 'horrax', 'ih', 'tue', 'tor', 'fors', '”']",dusty,argon,tor,,,,,,
tt0102370.jpg,"['truth', 'dare']",truth,dare,,,,,,,
tt0101889.jpg,"['‘', 'stckk']",,,,,,,,,
tt0101862.jpg,"['steve', 'martin', 'diane', 'keaton', 'martin', 'atner', 'bae']",Martin,Keaton,short,,,,,,
tt0102749.jpg,"['ee', 'jo', 'qa', 'iq']",electrical_engineering,intelligence_quotient,,,,,,,
tt0101917.jpg,[],,,,,,,,,
tt0102573.jpg,"['caiect', 'beauty']",beauty,,,,,,,,
tt0102598.jpg,"['john', 'candy', ""o'hara"", 'comedy', 'anyone', 'who¥', 'evr', 'mother']",toilet,candy,"""OHara""",ally,comedy,,,,
tt0103241.jpg,"['bill', 'dreyfuss']",bill,Murray,Dreyfus,,,,,,
tt0100774.jpg,"['wie', 'fates']",still,destiny,,,,,,,
tt0101669.jpg,"['sihela', 'jrede', 'sgnculla', 'thom', 'gee', 'bi', 'schyoulla', 'th', 'ras']",g,bismuth,Thursday,reticular_activating_system,,,,,
tt0099587.jpg,[],,,,,,,,,
tt0102943.jpg,[],,,,,,,,,
tt0101523.jpg,"['jeff', 'daniels', 'moore']",Daniel,Moore,,,,,,,
tt0102558.jpg,"['“', 'rouble']",ruble,,,,,,,,
tt0102202.jpg,"['writer', 'blage', 'ii', '‘', 'mew', 'definition', 'vengeance']",writer,two,meow,definition,vengeance,,,,
tt0102216.jpg,[],,,,,,,,,
tt0102996.jpg,[],,,,,,,,,
tt0102014.jpg,['none'],hydrazoic_acid,none,,,,,,,
tt0101455.jpg,"['eveny', 'famaer', '’', 'frienot']",best,,,,,,,,
tt0099397.jpg,['iddefenseless'],,,,,,,,,
tt0101694.jpg,"['—', '|', '—', '|']",os,,,,,,,,
tt0101695.jpg,"['geps_kkatse', 'lonison', 'wheaton']",young,two,,,,,,,
tt0102388.jpg,[],,,,,,,,,
tt0102411.jpg,"['alec', 'baldwin', 'se', 'kim', 'basinger']",Baldwin,selenium,,,,,,,
tt0102820.jpg,[],,,,,,,,,
tt0102175.jpg,"['pes', 'scorre~', 'sp', '‘', 'cove']",foot,cove,soon,,,,,,
tt0102798.jpg,"['kevin', 'costner', 'prunce', 'thieves']",robin,thief,,,,,,,
tt0102015.jpg,"['feature', 'coda', 'thirty', 'years']",feature,finale,thirty,old_age,later,,,,
tt0101252.jpg,"['danny', 'aiello', 'anthony', '+', 'coen', 'luck']",Antony,relation,fortune,return,,,,,
tt0101745.jpg,[],,,,,,,,,
tt0101786.jpg,"['frends', 'sears', '“', 'ka', 'home', 'simpson', 'pati', 'see', 'pataepa']",best,sear,field-grade_officer,prove,Ka,,,,
tt0101590.jpg,[],,,,,,,,,
tt0102926.jpg,[],,,,,,,,,
tt0102729.jpg,[],,,,,,,,,
tt0101787.jpg,[],,,,,,,,,
tt0103184.jpg,"['turner', 'v.1', 'warshawski']",Turner,,,,,,,,
tt0102517.jpg,[],,,,,,,,,
tt0101746.jpg,[],,,,,,,,,
tt0103838.jpg,"['=', '|', 'te', 'huai']",explosive,unforgettable,true,tellurium,,,,,
tt0102065.jpg,[],,,,,,,,,
tt0102059.jpg,"['mother', 'movies', '..']",mother,movie,,,,,,,
tt0101587.jpg,"['srurikvesd', 'eae', 'tte', 'ce', 'nga', '“', 'iaa']",manna,soon,em,,,,,,
tt0101356.jpg,[],,,,,,,,,
tt0103030.jpg,[],,,,,,,,,
tt0102460.jpg,"['cows', 'deneey', '»', 'rau', 'gro', 'css', 'hanon']",cattle,par,cesium,seven,,,,,
tt0102138.jpg,"['kevin', 'costner']",United_States,,,,,,,,
tt0101545.jpg,"['jony', 'cagnis', 'canter', 'maximum', 'comedy', '‘', 'minimum', 'wage']",canter,maximum,comedy,minimum,wage,,,,
tt0102070.jpg,[],,,,,,,,,
tt0102299.jpg,[],,,,,,,,,
tt0102500.jpg,"['“', 'tet', 'date']",Tet,date,May,,,,,,
tt0102266.jpg,[],,,,,,,,,
tt0101757.jpg,['babysitter'],babysitter,dead,,,,,,,
tt0102048.jpg,['homicide'],homicide,,,,,,,,
tt0105121.jpg,[],,,,,,,,,
tt0102316.jpg,[],,,,,,,,,
tt0102303.jpg,[],,,,,,,,,
tt0101597.jpg,[],,,,,,,,,
tt0102713.jpg,[],,,,,,,,,
tt0101540.jpg,[],,,,,,,,,
tt0102288.jpg,"['“', 'thumbs', 'achievement', '”']",Lashkar-e-Taiba,two,thumb,absolutely,intrigue,,,,
tt0102511.jpg,['lunch'],bare,lunch,eight,,,,,,
tt0103143.jpg,['twenty-one'],twenty-one,,,,,,,,
tt0105526.jpg,[],,,,,,,,,
tt0101998.jpg,[],,,,,,,,,
tt0101595.jpg,"['ar', 'omnin']",argon,xenon,,,,,,,
tt0102103.jpg,"['garde', 'cinema', 'ad']",film,ad,,,,,,,
tt0101393.jpg,"['tt', '‘', 'ur', 'hldvin', '«', 'seat', '=', 'jennie', 'jan', 'abe', 'esb', 'sater', 'era', 'baugkdraft', '“']",terrestrial_time,Ur,set,seat,tilt,,,,
tt0101635.jpg,"['john', 'hughes', 'film', 'domes', 'alison', 'sue']",toilet,Hughes,movie,dome,Kelly,lynch,pore,brusque,
tt0103036.jpg,[],,,,,,,,,
tt0102116.jpg,[],,,,,,,,,
tt0100488.jpg,[],,,,,,,,,
tt0116768.jpg,[],,,,,,,,,
tt0113758.jpg,"['isthe', 'man', 'tienes', 'bt', 'ts', '“', 'ee', 'ret', '“', 'ai', 'meen', 'ag']",man,thymine,,,,,,,
tt0116191.jpg,"['gwynerageat', 'thumbs', 'kamk', '=', 'k', 'aa', '”', '™', 'emma', 'aor', '|', ']', 'nt']",wide,selenium,two,degree_Fahrenheit,thumb,,,,
tt0116378.jpg,[],,,,,,,,,
tt0115857.jpg,[],,,,,,,,,
tt0115472.jpg,[],,,,,,,,,
tt0116635.jpg,[],,,,,,,,,
tt0116621.jpg,[],,,,,,,,,
tt0117477.jpg,"['thumbs', '”', 'bes']",two,thumb,one,Yeats,ten,beryllium,,,
tt0116999.jpg,[],,,,,,,,,
tt0116594.jpg,[],,,,,,,,,
tt0117107.jpg,"['wae', 'iy', 'fan', '*', 'walt']",yet,en,fan,,,,,,
tt0116225.jpg,"['kurt', 'russell', 'tscape', '[']",Russell,electrical_engineering,,,,,,,
tt0117891.jpg,[],,,,,,,,,
tt0117887.jpg,[],,,,,,,,,
tt0117677.jpg,"['|', 'miccer']",falsify,,,,,,,,
tt0117688.jpg,[],,,,,,,,,
tt0116151.jpg,[],,,,,,,,,
tt0116353.jpg,[],,,,,,,,,
tt0116421.jpg,"['glimmer', 'man']",gleam,man,,,,,,,
tt0117071.jpg,[],,,,,,,,,
tt0116409.jpg,"['michael', 'val', 'douglas', 'prey', 'hunters']",Michael,Douglas,prey,hunter,,,,,
tt0117924.jpg,"['*', 'birthday']",birthday,,,,,,,,
tt0117918.jpg,"['rene', 'cup']",tan,cup,,,,,,,
tt0116839.jpg,"['god', 'science', 'hind', 'sod', 'revenge']",make,God,simple,science,hind,turf,privation,retaliation,
tt0117500.jpg,"['weer', 'ed']",accent,bitty,erectile_dysfunction,,,,,,
tt0116756.jpg,[],,,,,,,,,
tt0116583.jpg,[],,,,,,,,,
tt0117110.jpg,[],,,,,,,,,
tt0117104.jpg,['t0'],filthy,rich_people,,,,,,,
tt0117666.jpg,"['thornton', '“', 'performance', 'gee', 'scrfenflay', '=', 'thornton', 'award', 'nominations']",truncheon,Thornton,British_shilling,sling,blade,extraordinary,performance,,
tt0117128.jpg,[],,,,,,,,,
tt0116168.jpg,"[""'whoo""]",,,,,,,,,
tt0117060.jpg,[],,,,,,,,,
tt0115851.jpg,"['damon', 'wayans', 'dan', 'aykroyd', '“', 'fun', 'everyone', '”', 'points', 'ihe', '*', 'bhi', 'steal']",Damon,Daniel,stern,ax,,,,,
tt0115676.jpg,['comedy'],comedy,child,United_States,,,,,,
tt0116209.jpg,"['scort', 'thomas', 'patient']",Thomas,English,patient,,,,,,
tt0117665.jpg,"['bacon', 'robert', 'd.', 'iro', 'dus', 'hoffman', 'jason', 'brad', 'pitt', 'ata', 'sleepers', 'counc', 'ocrowen']",bacon,Robert,Hoffman,Jason,,,,,
tt0117473.jpg,"['“', 'thriller', '“', 'man', 'wife', 'delivers', '”', 'someone', 'game']",thriller,rich_people,man,wife,deliver,,,,
tt0116745.jpg,[],,,,,,,,,
tt0117705.jpg,[],,,,,,,,,
tt0118147.jpg,"['muhammad', 'alt']",Muhammad,elevation,,,,,,,
tt0117260.jpg,[],,,,,,,,,
tt0112536.jpg,[],,,,,,,,,
tt0116778.jpg,"['idiots', 'dumber']",idiot,dense,dense,,,,,,
tt0116552.jpg,[],,,,,,,,,
tt0117102.jpg,[],,,,,,,,,
tt0116253.jpg,"['fees', '“', 'russell']",fee,selenium,Russell,,,,,,
tt0117603.jpg,[],,,,,,,,,
tt0118040.jpg,[],,,,,,,,,
tt0115438.jpg,[],,,,,,,,,
tt0117039.jpg,[],,,,,,,,,
tt0117011.jpg,[],,,,,,,,,
tt0117979.jpg,[],,,,,,,,,
tt0117951.jpg,[],,,,,,,,,
tt0116483.jpg,"['play', 'gott', 'b']",play,destroy,bacillus,,,,,,
tt0117038.jpg,[],,,,,,,,,
tt0116695.jpg,[],,,,,,,,,
tt0116130.jpg,"['kelsey', 'grawwen']",,,,,,,,,
tt0116905.jpg,[],,,,,,,,,
tt0115571.jpg,"['charlie', 'teepassrcayrpipniesy', 'pad', 'wep', '“', 'cn', '”']",shininess,arrival,pad,,,,,,
tt0117372.jpg,"['denzel', 'whitney', '‘', 'preacher', 'wife', 'ie', 'yo', 'prow', 'ea']",Whitney,Washington,Houston,preacher,wife,Internet_Explorer,,,
tt0116722.jpg,[],,,,,,,,,
tt0115798.jpg,"['jim', 'carrey', 'matimew', 'broderick']",,,,,,,,,
tt0116508.jpg,"['heaven', 'dyisanens', 'w']",Eden,United_States_Secret_Service,tungsten,,,,,,
tt0116250.jpg,"['madonna', 'banderas', 'price', '‘', 'srecracutan', '“', 'prune']",Mary,Jonathan,monetary_value,,,,,,
tt0117628.jpg,"['“', 'director', 'brothers', '‘', 'eewatd', 'burns', 'film']",director,brother,Burns,movie,,,,,
tt0115956.jpg,"['dagzet', 'washington', '>', '+', '+', '‘', 'sfarch', 'justice', 'abaitee', 'truth']",Washington,decoration,honor,justice,,,,,
tt0116287.jpg,[],,,,,,,,,
tt0116913.jpg,[],,,,,,,,,
tt0116654.jpg,"['marlon', 'br', 'kilmer', 'tae', 'ipcanv']",bromine,VAT,,,,,,,
tt0116126.jpg,"['sue', 'watans', 'e', 'edition', 'bonus', 'material']",Sue,vitamin_E,special,edition,bonus,material,,,
tt0116683.jpg,[],,,,,,,,,
tt0115639.jpg,[],,,,,,,,,
tt0116324.jpg,"['ben', 'stiller', 'patricia', 'arquette', 'téa', 'leoni', '‘', 'alan', 'aloa', 'tyler', 'moore', 'george', 'ly', 'tomlin']",ben,inactive,Mary,,,,,,
tt0116442.jpg,[],,,,,,,,,
tt0117774.jpg,"['ates', 'toner', 'fy']",Ate,toner,,,,,,,
tt0115836.jpg,[],,,,,,,,,
tt0115837.jpg,"['tuumps', '”']",zero,Ur,,,,,,,
tt0115610.jpg,[],,,,,,,,,
tt0117991.jpg,"['mileranar', 'tab', 'rdcage', 'fun', 'foo', '”']",check,fun,,,,,,,
tt0116669.jpg,[],,,,,,,,,
tt0117826.jpg,"['dennis', 'miller']",Miller,,,,,,,,
tt0115994.jpg,"['baldwin', 'jones', '|', 'curler']",Baldwin,Jones,curler,,,,,,
tt0116269.jpg,"['chen', 'chatl', 'yaw', 'oneal']",Chen,yaw,,,,,,,
tt0116282.jpg,[],,,,,,,,,
tt0116731.jpg,['atscbaldwin'],Delaware,Moore,,,,,,,
tt0115600.jpg,"['ara', 'sisfuyetre']",Ara,,,,,,,,
tt0117765.jpg,"['“', 'version+']",International,,,,,,,,
tt0116320.jpg,"['ye', 'aa', 'hae']",aa,,,,,,,,
tt0117002.jpg,[],,,,,,,,,
tt0116136.jpg,"['mario', 'adorf', '«', 'draco', 'das', 'avird', 'yair', '¥', 'fs', ']', 'ost', 'onidepoae']",Draco,drag,,,,,,,
tt0116240.jpg,[],,,,,,,,,
tt0117638.jpg,[],,,,,,,,,
tt0116242.jpg,[],,,,,,,,,
tt0116040.jpg,"['surround', 'sound', '|', 'aoe']",touch,digital,environment,sound,seven,ale,six,,
tt0117438.jpg,[],,,,,,,,,
tt0117202.jpg,"['luke', 'perry']",Luke,Perry,,,,,,,
tt0116322.jpg,"['paul', 'hogan', 'woop']",Paul,Hogan,,,,,,,
tt0116493.jpg,[],,,,,,,,,
tt0117571.jpg,"['sea', 'eet', 'mene', 'steg', 'origenbena']",sea,argon,,,,,,,
tt0116928.jpg,"['unit', 'pan', 'pms', 'yn']",one,unit_of_measurement,pan,premenstrual_syndrome,,,,,
tt0118044.jpg,"['id', 'tow', '”', 'moira', 'ra', '‘', 'wison']",Idaho,tow,sear,radium,,,,,
tt0115986.jpg,"['*', 'crow', 'sity', 'angels']",crow,angel,,,,,,,
tt0116531.jpg,[],,,,,,,,,
tt0117420.jpg,"['van', 'damme', 'widescreer']",avant-garde,,,,,,,,
tt0116448.jpg,[],,,,,,,,,
tt0117965.jpg,[],,,,,,,,,
tt0117781.jpg,"['z', 'ie', 'lt']",omega,Internet_Explorer,,,,,,,
tt0117958.jpg,[],,,,,,,,,
tt0115632.jpg,"['dennis', 'serrrey', 'bowie', 'hopper', 'oldman', '‘', 'f', '“', 'tok', 'kok', 'way', 'year', '”']",Gary,Bowie,hopper,,,,,,
tt0116313.jpg,[],,,,,,,,,
tt0117582.jpg,['iby'],,,,,,,,,
tt0116059.jpg,"['greg', 'god~']",beloved,,,,,,,,
tt0116259.jpg,"['hugh', 'grant', 'gene', '‘']",grant,gene,extreme,,,,,,
tt0115988.jpg,"['danze', 'dar-lewe']",,,,,,,,,
tt0115963.jpg,"['bar', 'tunney', 'canibitend/', 'rue', '”']",barroom,Tunney,rue,,,,,,
tt0116311.jpg,[],,,,,,,,,
tt0115624.jpg,[],,,,,,,,,
tt0117998.jpg,"['producers', 'pari', 'te', 'deer', 'twister', 'side', 'mate']",manufacturer,Jurassic,tellurium,deer,tornado,dark,side,mate,
tt0117768.jpg,[],,,,,,,,,
tt0118117.jpg,[],,,,,,,,,
tt0115751.jpg,[],,,,,,,,,
tt0117608.jpg,[],,,,,,,,,
tt0116260.jpg,[],,,,,,,,,
tt0118073.jpg,[],,,,,,,,,
tt0115580.jpg,"['c4', 'whoopl', 'dianne', 'goldberg', '=']",Goldberg,,,,,,,,
tt0118113.jpg,[],,,,,,,,,
tt0116329.jpg,['hoe'],fly,away,hoe,,,,,,
tt0116705.jpg,[],,,,,,,,,
tt0117427.jpg,"['vee', 'sxeelush', 'bi', 'ate', 'bye']",bismuth,Ate,bye,,,,,,
tt0117802.jpg,[],,,,,,,,,
tt0115783.jpg,"['dahon', 'wayans', 'sandler', 'bulletproof']",Adam,bulletproof,,,,,,,
tt0116275.jpg,"['~', 'robert', 'james', 'jones']",Robert,James,earl,Jones,,,,,
tt0117631.jpg,"['©', 'year', '’', 'films', 'ics', 'filmmaking']",one,year,best,movie,Intelligence_Community,,,,
tt0113443.jpg,[],,,,,,,,,
tt0115742.jpg,[],,,,,,,,,
tt0116277.jpg,[],,,,,,,,,
tt0114474.jpg,"['winner', '‘', 'film', '’', 'edinburgh', 'film', '—', 'seve', 'ces', 'film', 'giles', 'mackinnon', '“', '”', 'empire', '++', '*', '*']",movie,winner,best,British,Edinburgh,festival,,,
tt0116707.jpg,['¢'],ore,four,,,,,,,
tt0116920.jpg,"['kyrt', 'sedgw', 'bridges', 'chase']",Helen,boyfriend,Bridges,lose,pursuit,,,,
tt0116908.jpg,[],,,,,,,,,
tt0117784.jpg,[],,,,,,,,,
tt0117791.jpg,"['anthony', 'hopkins']",Antony,Hopkins,,,,,,,
tt0117008.jpg,[],,,,,,,,,
tt0117550.jpg,[],,,,,,,,,
tt0117381.jpg,"['primal', 'fear', '®']",cardinal,fear,,,,,,,
tt0116289.jpg,[],,,,,,,,,
tt0117331.jpg,[],,,,,,,,,
tt0118002.jpg,"['bf', 'gt', 'wo/t', 'sea']",sea,,,,,,,,
tt0116601.jpg,"['walter', 'matthau', 'ossie', 'davis', 'bs', 'herb', 'gard', 'c']",Walter,Davys,Bachelor_of_Science,Army_Intelligence,establish,herb,,,
tt0116167.jpg,"['tuumes', '”']",two,,,,,,,,
tt0116629.jpg,"['independence', 'day']",independence,day,,,,,,,
tt0116365.jpg,[],,,,,,,,,
tt0115678.jpg,"['mi', 'wld', 'asm', 'suit', 'thumbs', 'aflectionate', '”']",myocardial_infarction,suit,meitnerium,Illinois,two,,,,
tt0115644.jpg,"['yt', '“', '~~', 'gast', '’', 'bag', 'jasterson']",bag,,,,,,,,
tt0117913.jpg,"['sandra', 'bullock', 'samubl', 'l.', 'jackson', 'matthew', 'mcconaughey', '¥', '‘', 'time']",bullock,Jackson,Matthew,spaced-out,,,,,
tt0115862.jpg,[],,,,,,,,,
tt0115645.jpg,[],,,,,,,,,
tt0117293.jpg,[],,,,,,,,,
tt0116827.jpg,"['suo', 'performance', '”']",give,east_southeast,performance,powerful,provocative,,,,
tt0118163.jpg,"['tone', 'wot', 'wort', 'sie']",whole,tone,wort,,,,,,
tt0116953.jpg,[],,,,,,,,,
tt0117873.jpg,[],,,,,,,,,
tt0115725.jpg,[],,,,,,,,,
tt0115531.jpg,[],,,,,,,,,
tt0118001.jpg,"['banderas', '‘', 'women', 'time']",Griffith,two,many,,,,,,
tt0117332.jpg,[],,,,,,,,,
tt0116414.jpg,[],,,,,,,,,
tt0117093.jpg,[],,,,,,,,,
tt0115685.jpg,[],,,,,,,,,
tt0117723.jpg,[],,,,,,,,,
tt0117737.jpg,[],,,,,,,,,
tt0116367.jpg,"['ay', 'xii', 'raxinfivo', 'f', 'ifs']",twelve,degree_Fahrenheit,,,,,,,
tt0115493.jpg,[],,,,,,,,,
tt0116830.jpg,[],,,,,,,,,
tt0117247.jpg,[],,,,,,,,,
tt0116165.jpg,"['ay', 'leroe', 'pas', 'rf', 'ene']",pas,releasing_factor,east_northeast,,,,,,
tt0117509.jpg,[],,,,,,,,,
tt0117333.jpg,"['john', 'wolta', 'phenomenon']",toilet,phenomenon,,,,,,,
tt0115530.jpg,"['plan', 'l', 'worlh', 'aickel']",plan,Wisconsin,liter,,,,,,
tt0116213.jpg,[],,,,,,,,,
tt0117119.jpg,"['garner', '=', 'aykroyd', 'pal']",Lemmon,granary,buddy,chap,,,,,
tt0115736.jpg,[],,,,,,,,,
tt0116571.jpg,"['ho', 'jse', '“', 'arrest', 'jamie', 'lee', 'curtis', 'kevin', 'pollak', 'send', 'parents', 'room']",holmium,apprehension,Lee,Curtis,,,,,
tt0117690.jpg,"['collection', 'mother', 'son']",archive,collection,Helen,mother,son,,,,
tt0118158.jpg,"['b', 'reledug', 'stas', 'wher', 'nahn', 'xyes', 'te']",bacillus,United_Nations,chromium,tellurium,,,,,
